ID,list,case,sex,age,acq_date,condition,stim_nr,stim_category,stim_A,stim_T,AC,TY
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,47,verdrehen,A_Verdr2_16,T_Verdr2,verdrehen,4
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,48,verdrehen,A_Verdr3_16,T_Verdr3,verdrehen,6
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,49,waschen,A_Wasch1_17,T_Wasch1,schrubben,6
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,50,waschen,A_Wasch2_17,T_Wasch2,waschen,7
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,51,waschen,A_Wasch3_17,T_Wasch3,schrubben,5
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,52,zurückschneiden,A_Zurue1_18,T_Zurue1,zurückschneiden,6
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,53,zurückschneiden,A_Zurue2_18,T_Zurue2,zurückschneiden,6
449,1,41,weiblich,20,2021-04-18T09:28:56Z,dynamisch,54,zurückschneiden,A_Zurue3_18,T_Zurue3,zurückschneiden,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,1,anschmiegen,A_Ansch1_1,T_Ansch1,massieren,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,2,anschmiegen,A_Ansch2_1,T_Ansch2,anschmiegen,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,3,anschmiegen,A_Ansch3_1,T_Ansch3,anschmiegen,4
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,4,anzünden,A_Anzue1_2,T_Anzue1,anzünden,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,5,anzünden,A_Anzue2_2,T_Anzue2,anzünden,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,6,anzünden,A_Anzue3_2,T_Anzue3,anzünden,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,7,aufwachen,A_Aufwa1_3,T_Aufwa1,anschmiegen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,8,aufwachen,A_Aufwa2_3,T_Aufwa2,anschmiegen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,9,aufwachen,A_Aufwa3_3,T_Aufwa3,aufwachen,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,10,einpacken,A_Einpa1_4,T_Einpa1,einpacken,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,11,einpacken,A_Einpa2_4,T_Einpa2,einpacken,5
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,12,einpacken,A_Einpa3_4,T_Einpa3,einpacken,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,13,einstecken,A_Einst1_5,T_Einst1,verdrehen,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,14,einstecken,A_Einst2_5,T_Einst2,verdrehen,2
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,15,einstecken,A_Einst3_5,T_Einst3,einstecken,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,16,eintippen,A_Einti1_6,T_Einti1,eintippen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,17,eintippen,A_Einti2_6,T_Einti2,eintippen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,18,eintippen,A_Einti3_6,T_Einti3,eintippen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,19,eintreten,A_Eintr1_7,T_Eintr1,eintreten,4
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,20,eintreten,A_Eintr2_7,T_Eintr2,eintreten,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,21,eintreten,A_Eintr3_7,T_Eintr3,eintreten,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,22,lernen,A_Lerne1_8,T_Lerne1,eintippen,2
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,23,lernen,A_Lerne2_8,T_Lerne2,eintippen,4
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,24,lernen,A_Lerne3_8,T_Lerne3,lernen,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,25,massieren,A_Massi1_9,T_Massi1,massieren,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,26,massieren,A_Massi2_9,T_Massi2,massieren,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,27,massieren,A_Massi3_9,T_Massi3,massieren,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,28,säen,A_Saeen1_10,T_Saeen1,säen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,29,säen,A_Saeen2_10,T_Saeen2,säen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,30,säen,A_Saeen3_10,T_Saeen3,säen,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,31,schlagen,A_Schla1_11,T_Schla1,schlagen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,32,schlagen,A_Schla2_11,T_Schla2,schlagen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,33,schlagen,A_Schla3_11,T_Schla3,schlagen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,34,schreiben,A_Schre1_12,T_Schre1,schreiben,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,35,schreiben,A_Schre2_12,T_Schre2,schreiben,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,36,schreiben,A_Schre3_12,T_Schre3,schreiben,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,37,schrubben,A_Schru1_13,T_Schru1,schrubben,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,38,schrubben,A_Schru2_13,T_Schru2,schrubben,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,39,schrubben,A_Schru3_13,T_Schru3,schrubben,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,40,tauchen,A_Tauch1_14,T_Tauch1,tauchen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,41,tauchen,A_Tauch2_14,T_Tauch2,tauchen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,42,tauchen,A_Tauch3_14,T_Tauch3,tauchen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,43,tragen,A_Trage1_15,T_Trage1,tragen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,44,tragen,A_Trage2_15,T_Trage2,tragen,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,45,tragen,A_Trage3_15,T_Trage3,anzünden,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,46,verdrehen,A_Verdr1_16,T_Verdr1,verdrehen,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,47,verdrehen,A_Verdr2_16,T_Verdr2,verdrehen,3
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,48,verdrehen,A_Verdr3_16,T_Verdr3,verdrehen,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,49,waschen,A_Wasch1_17,T_Wasch1,schrubben,4
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,50,waschen,A_Wasch2_17,T_Wasch2,waschen,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,51,waschen,A_Wasch3_17,T_Wasch3,schrubben,6
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,52,zurückschneiden,A_Zurue1_18,T_Zurue1,zurückschneiden,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,53,zurückschneiden,A_Zurue2_18,T_Zurue2,zurückschneiden,7
345,1,42,weiblich,19,2021-04-18T10:27:07Z,dynamisch,54,zurückschneiden,A_Zurue3_18,T_Zurue3,zurückschneiden,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,1,anschmiegen,A_Ansch1_1,T_Ansch1,anschmiegen,4
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,2,anschmiegen,A_Ansch2_1,T_Ansch2,anschmiegen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,3,anschmiegen,A_Ansch3_1,T_Ansch3,anschmiegen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,4,anzünden,A_Anzue1_2,T_Anzue1,anzünden,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,5,anzünden,A_Anzue2_2,T_Anzue2,anzünden,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,6,anzünden,A_Anzue3_2,T_Anzue3,anzünden,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,7,aufwachen,A_Aufwa1_3,T_Aufwa1,aufwachen,5
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,8,aufwachen,A_Aufwa2_3,T_Aufwa2,aufwachen,3
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,9,aufwachen,A_Aufwa3_3,T_Aufwa3,aufwachen,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,10,einpacken,A_Einpa1_4,T_Einpa1,einpacken,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,11,einpacken,A_Einpa2_4,T_Einpa2,einpacken,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,12,einpacken,A_Einpa3_4,T_Einpa3,einpacken,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,13,einstecken,A_Einst1_5,T_Einst1,verdrehen,1
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,14,einstecken,A_Einst2_5,T_Einst2,verdrehen,1
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,15,einstecken,A_Einst3_5,T_Einst3,einpacken,1
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,16,eintippen,A_Einti1_6,T_Einti1,eintippen,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,17,eintippen,A_Einti2_6,T_Einti2,eintippen,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,18,eintippen,A_Einti3_6,T_Einti3,schreiben,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,19,eintreten,A_Eintr1_7,T_Eintr1,eintreten,1
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,20,eintreten,A_Eintr2_7,T_Eintr2,eintreten,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,21,eintreten,A_Eintr3_7,T_Eintr3,eintreten,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,22,lernen,A_Lerne1_8,T_Lerne1,lernen,1
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,23,lernen,A_Lerne2_8,T_Lerne2,eintippen,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,24,lernen,A_Lerne3_8,T_Lerne3,lernen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,25,massieren,A_Massi1_9,T_Massi1,massieren,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,26,massieren,A_Massi2_9,T_Massi2,massieren,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,27,massieren,A_Massi3_9,T_Massi3,massieren,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,28,säen,A_Saeen1_10,T_Saeen1,säen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,29,säen,A_Saeen2_10,T_Saeen2,säen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,30,säen,A_Saeen3_10,T_Saeen3,säen,4
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,31,schlagen,A_Schla1_11,T_Schla1,schlagen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,32,schlagen,A_Schla2_11,T_Schla2,schlagen,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,33,schlagen,A_Schla3_11,T_Schla3,schlagen,4
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,34,schreiben,A_Schre1_12,T_Schre1,schreiben,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,35,schreiben,A_Schre2_12,T_Schre2,schreiben,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,36,schreiben,A_Schre3_12,T_Schre3,schreiben,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,37,schrubben,A_Schru1_13,T_Schru1,schrubben,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,38,schrubben,A_Schru2_13,T_Schru2,schrubben,5
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,39,schrubben,A_Schru3_13,T_Schru3,schrubben,5
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,40,tauchen,A_Tauch1_14,T_Tauch1,tauchen,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,41,tauchen,A_Tauch2_14,T_Tauch2,tauchen,5
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,42,tauchen,A_Tauch3_14,T_Tauch3,tauchen,7
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,43,tragen,A_Trage1_15,T_Trage1,tragen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,44,tragen,A_Trage2_15,T_Trage2,tragen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,45,tragen,A_Trage3_15,T_Trage3,tragen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,46,verdrehen,A_Verdr1_16,T_Verdr1,tragen,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,47,verdrehen,A_Verdr2_16,T_Verdr2,verdrehen,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,48,verdrehen,A_Verdr3_16,T_Verdr3,verdrehen,2
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,49,waschen,A_Wasch1_17,T_Wasch1,schrubben,4
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,50,waschen,A_Wasch2_17,T_Wasch2,waschen,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,51,waschen,A_Wasch3_17,T_Wasch3,schrubben,1
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,52,zurückschneiden,A_Zurue1_18,T_Zurue1,zurückschneiden,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,53,zurückschneiden,A_Zurue2_18,T_Zurue2,zurückschneiden,6
551,1,43,männlich,32,2021-04-18T13:04:40Z,dynamisch,54,zurückschneiden,A_Zurue3_18,T_Zurue3,zurückschneiden,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,1,anschmiegen,A_Ansch1_1,T_Ansch1,massieren,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,2,anschmiegen,A_Ansch2_1,T_Ansch2,anschmiegen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,3,anschmiegen,A_Ansch3_1,T_Ansch3,anschmiegen,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,4,anzünden,A_Anzue1_2,T_Anzue1,anzünden,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,5,anzünden,A_Anzue2_2,T_Anzue2,anzünden,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,6,anzünden,A_Anzue3_2,T_Anzue3,anzünden,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,7,aufwachen,A_Aufwa1_3,T_Aufwa1,aufwachen,4
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,8,aufwachen,A_Aufwa2_3,T_Aufwa2,aufwachen,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,9,aufwachen,A_Aufwa3_3,T_Aufwa3,aufwachen,4
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,10,einpacken,A_Einpa1_4,T_Einpa1,einpacken,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,11,einpacken,A_Einpa2_4,T_Einpa2,einpacken,4
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,12,einpacken,A_Einpa3_4,T_Einpa3,einpacken,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,13,einstecken,A_Einst1_5,T_Einst1,verdrehen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,14,einstecken,A_Einst2_5,T_Einst2,einstecken,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,15,einstecken,A_Einst3_5,T_Einst3,einstecken,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,16,eintippen,A_Einti1_6,T_Einti1,eintippen,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,17,eintippen,A_Einti2_6,T_Einti2,eintippen,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,18,eintippen,A_Einti3_6,T_Einti3,eintippen,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,19,eintreten,A_Eintr1_7,T_Eintr1,eintreten,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,20,eintreten,A_Eintr2_7,T_Eintr2,eintreten,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,21,eintreten,A_Eintr3_7,T_Eintr3,eintreten,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,22,lernen,A_Lerne1_8,T_Lerne1,eintippen,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,23,lernen,A_Lerne2_8,T_Lerne2,eintippen,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,24,lernen,A_Lerne3_8,T_Lerne3,lernen,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,25,massieren,A_Massi1_9,T_Massi1,massieren,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,26,massieren,A_Massi2_9,T_Massi2,massieren,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,27,massieren,A_Massi3_9,T_Massi3,massieren,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,28,säen,A_Saeen1_10,T_Saeen1,säen,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,29,säen,A_Saeen2_10,T_Saeen2,säen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,30,säen,A_Saeen3_10,T_Saeen3,säen,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,31,schlagen,A_Schla1_11,T_Schla1,schlagen,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,32,schlagen,A_Schla2_11,T_Schla2,schlagen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,33,schlagen,A_Schla3_11,T_Schla3,schlagen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,34,schreiben,A_Schre1_12,T_Schre1,schreiben,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,35,schreiben,A_Schre2_12,T_Schre2,schreiben,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,36,schreiben,A_Schre3_12,T_Schre3,schreiben,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,37,schrubben,A_Schru1_13,T_Schru1,schrubben,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,38,schrubben,A_Schru2_13,T_Schru2,schrubben,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,39,schrubben,A_Schru3_13,T_Schru3,schrubben,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,40,tauchen,A_Tauch1_14,T_Tauch1,tauchen,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,41,tauchen,A_Tauch2_14,T_Tauch2,tauchen,7
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,42,tauchen,A_Tauch3_14,T_Tauch3,tauchen,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,43,tragen,A_Trage1_15,T_Trage1,tragen,5
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,44,tragen,A_Trage2_15,T_Trage2,tragen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,45,tragen,A_Trage3_15,T_Trage3,tragen,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,46,verdrehen,A_Verdr1_16,T_Verdr1,waschen,2
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,47,verdrehen,A_Verdr2_16,T_Verdr2,verdrehen,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,48,verdrehen,A_Verdr3_16,T_Verdr3,verdrehen,4
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,49,waschen,A_Wasch1_17,T_Wasch1,waschen,4
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,50,waschen,A_Wasch2_17,T_Wasch2,waschen,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,51,waschen,A_Wasch3_17,T_Wasch3,schrubben,3
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,52,zurückschneiden,A_Zurue1_18,T_Zurue1,zurückschneiden,6
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,53,zurückschneiden,A_Zurue2_18,T_Zurue2,zurückschneiden,4
638,1,44,weiblich,21,2021-04-18T13:14:22Z,dynamisch,54,zurückschneiden,A_Zurue3_18,T_Zurue3,zurückschneiden,3
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,1,anschmiegen,A_Ansch1_1,T_Ansch1,massieren,3
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,2,anschmiegen,A_Ansch2_1,T_Ansch2,anschmiegen,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,3,anschmiegen,A_Ansch3_1,T_Ansch3,massieren,5
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,4,anzünden,A_Anzue1_2,T_Anzue1,anzünden,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,5,anzünden,A_Anzue2_2,T_Anzue2,anzünden,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,6,anzünden,A_Anzue3_2,T_Anzue3,anzünden,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,7,aufwachen,A_Aufwa1_3,T_Aufwa1,anschmiegen,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,8,aufwachen,A_Aufwa2_3,T_Aufwa2,aufwachen,4
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,9,aufwachen,A_Aufwa3_3,T_Aufwa3,aufwachen,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,10,einpacken,A_Einpa1_4,T_Einpa1,einpacken,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,11,einpacken,A_Einpa2_4,T_Einpa2,einpacken,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,12,einpacken,A_Einpa3_4,T_Einpa3,einpacken,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,13,einstecken,A_Einst1_5,T_Einst1,verdrehen,4
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,14,einstecken,A_Einst2_5,T_Einst2,verdrehen,1
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,15,einstecken,A_Einst3_5,T_Einst3,einstecken,1
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,16,eintippen,A_Einti1_6,T_Einti1,schreiben,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,17,eintippen,A_Einti2_6,T_Einti2,schreiben,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,18,eintippen,A_Einti3_6,T_Einti3,eintippen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,19,eintreten,A_Eintr1_7,T_Eintr1,schlagen,5
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,20,eintreten,A_Eintr2_7,T_Eintr2,eintreten,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,21,eintreten,A_Eintr3_7,T_Eintr3,eintreten,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,22,lernen,A_Lerne1_8,T_Lerne1,einpacken,1
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,23,lernen,A_Lerne2_8,T_Lerne2,schreiben,5
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,24,lernen,A_Lerne3_8,T_Lerne3,lernen,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,25,massieren,A_Massi1_9,T_Massi1,massieren,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,26,massieren,A_Massi2_9,T_Massi2,massieren,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,27,massieren,A_Massi3_9,T_Massi3,massieren,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,28,säen,A_Saeen1_10,T_Saeen1,säen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,29,säen,A_Saeen2_10,T_Saeen2,säen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,30,säen,A_Saeen3_10,T_Saeen3,säen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,31,schlagen,A_Schla1_11,T_Schla1,schlagen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,32,schlagen,A_Schla2_11,T_Schla2,schlagen,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,33,schlagen,A_Schla3_11,T_Schla3,schlagen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,34,schreiben,A_Schre1_12,T_Schre1,schreiben,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,35,schreiben,A_Schre2_12,T_Schre2,schreiben,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,36,schreiben,A_Schre3_12,T_Schre3,lernen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,37,schrubben,A_Schru1_13,T_Schru1,schrubben,6
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,38,schrubben,A_Schru2_13,T_Schru2,schrubben,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,39,schrubben,A_Schru3_13,T_Schru3,schrubben,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,40,tauchen,A_Tauch1_14,T_Tauch1,tauchen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,41,tauchen,A_Tauch2_14,T_Tauch2,tauchen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,42,tauchen,A_Tauch3_14,T_Tauch3,tauchen,7
331,1,45,weiblich,21,2021-04-18T15:53:47Z,dynamisch,43,tragen,A_Trage1_15,T_Trage1,tragen,7
